step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
40,3830,4,1,0,27,0,12,176.59,1
40,2206,5,1,0,27,0,12,570.25,1
40,2758,1,0,0,22,0,12,536.53,1
40,605,3,1,0,22,0,12,276.93,1
40,2098,1,1,0,22,0,12,131.41,1
40,605,3,1,0,22,0,12,126.16,1
40,3494,1,1,0,25,0,15,312.16,1
40,3947,0,1,0,25,0,15,394.05,1
40,3083,0,1,0,6,0,6,330.65,1
40,460,0,1,0,6,0,6,424.99,1
40,2884,1,0,0,6,0,6,548.91,1
40,522,1,0,0,6,0,6,118.25,1
40,26,0,0,0,30,0,16,527.29,1
40,3388,2,1,0,30,0,16,39.82,1
40,2830,0,0,0,30,0,16,402.17,1
40,3083,0,1,0,30,0,16,771.1,1
40,2974,0,1,0,6,0,6,879.95,1
40,2367,1,1,0,6,0,6,805.01,1
40,3365,4,1,0,6,0,6,106.79,1
40,3809,2,1,0,6,0,6,757.85,1
40,3534,2,0,0,6,0,6,19.77,1
40,3572,1,1,0,6,0,6,902.89,1
41,3572,1,1,0,31,0,9,434.5,1
41,3790,2,0,0,31,0,9,339.07,1
41,1327,3,1,0,13,0,14,58.68,1
41,2530,2,1,0,13,0,14,38.68,1
41,2392,0,0,0,22,0,12,4.99,1
41,3548,0,1,0,22,0,12,638.84,1
41,3965,2,0,0,3,0,7,451.63,1
41,3965,2,0,0,3,0,7,40.85,1
41,3947,0,1,0,19,0,9,166.69,1
41,1611,1,0,0,19,0,9,891.17,1
41,2423,1,1,0,10,0,11,1071.69,1
41,2366,1,0,0,10,0,11,630.86,1
41,3550,3,1,0,6,0,6,139.37,1
41,1461,1,0,0,6,0,6,391.05,1
41,3527,1,0,0,6,0,6,1073.59,1
41,2392,0,0,0,6,0,6,270.04,1
41,3971,1,1,0,12,0,13,262.48,1
41,3284,2,1,0,12,0,13,20.33,1
41,4000,4,1,0,6,0,6,639.55,1
41,3548,0,1,0,6,0,6,26.47,1
41,3548,0,1,0,22,0,12,257.73,1
41,3774,5,0,0,22,0,12,296.36,1
41,3388,2,1,0,6,0,6,223.01,1
41,2571,0,0,0,6,0,6,270.97,1
41,3572,1,1,0,27,0,12,482.97,1
41,3886,1,1,0,27,0,12,793.44,1
41,694,1,1,0,22,0,12,98.65,1
41,3270,1,0,0,22,0,12,300.79,1
41,825,2,1,0,6,0,6,607.32,1
41,3908,1,0,0,6,0,6,396.52,1
41,3512,3,0,0,3,0,7,631.79,1
41,3550,3,1,0,3,0,7,142.62,1
41,2894,4,0,0,13,0,14,247.1,1
41,607,5,0,0,13,0,14,266.49,1
41,2855,2,1,0,35,0,18,4810.7,1
41,2964,2,1,0,35,0,18,2450.37,1
41,1022,2,1,0,22,0,12,514.56,1
41,3832,1,1,0,22,0,12,390.24,1
41,3550,3,1,0,22,0,12,685.93,1
41,1005,3,1,0,22,0,12,122.48,1
42,1461,1,0,0,9,0,10,335.35,1
42,3590,1,0,0,9,0,10,294.82,1
42,3512,3,0,0,35,0,18,953.75,1
42,604,1,1,0,35,0,18,4043.62,1
42,2964,2,1,0,20,0,13,19.75,1
42,3550,3,1,0,20,0,13,209.8,1
42,3040,0,0,0,18,0,9,223.24,1
42,742,3,1,0,18,0,9,300.97,1
42,3550,3,1,0,13,0,14,25.32,1
42,2366,1,0,0,13,0,14,247.61,1
42,2855,2,1,0,6,0,6,374.97,1
42,2974,0,1,0,6,0,6,483.14,1
42,4046,3,1,0,41,0,19,198.38,1
42,2761,1,1,0,41,0,19,280.34,1
42,3308,1,0,0,20,0,13,312.39,1
42,1102,1,1,0,20,0,13,9.76,1
42,3971,1,1,0,35,0,18,6532.45,1
42,3746,3,1,0,35,0,18,6590.61,1
42,1965,0,0,0,30,0,16,312.28,1
42,3971,1,1,0,30,0,16,515.87,1
42,3774,5,0,0,41,0,19,320.04,1
42,3357,2,1,0,41,0,19,237.5,1
42,484,0,1,0,6,0,6,645.17,1
42,3550,3,1,0,6,0,6,168.45,1
42,3114,1,1,0,6,0,6,104.79,1
42,2192,0,1,0,6,0,6,1107.41,1
42,2392,0,0,0,6,0,6,369.49,1
42,3467,4,1,0,6,0,6,783.09,1
42,876,3,1,0,15,0,13,294.06,1
42,2895,1,1,0,15,0,13,243.94,1
42,2392,0,0,0,41,0,19,239.14,1
42,2773,1,0,0,41,0,19,217.55,1
42,2451,5,1,0,22,0,12,199.17,1
42,605,3,1,0,22,0,12,532.89,1
42,3467,4,1,0,3,0,7,677.91,1
42,3445,5,1,0,3,0,7,64.66,1
42,1762,3,1,0,22,0,12,217.91,1
42,3971,1,1,0,22,0,12,122.3,1
42,1597,2,0,0,6,0,6,196.06,1
42,783,2,1,0,6,0,6,520.43,1
43,3388,2,1,0,10,0,11,470.06,1
43,2636,1,1,0,10,0,11,124.75,1
43,3665,0,0,0,35,0,18,4043.96,1
43,2902,2,0,0,35,0,18,2938.68,1
43,2227,1,1,0,10,0,11,567.69,1
43,605,3,1,0,10,0,11,380.26,1
43,3223,0,1,0,38,0,19,351.29,1
43,3830,4,1,0,38,0,19,441.59,1
43,1868,1,1,0,35,0,18,5821.37,1
43,3869,2,1,0,35,0,18,1771.06,1
43,3680,3,1,0,35,0,18,1042.53,1
43,3830,4,1,0,35,0,18,457.75,1
43,919,1,1,0,22,0,12,415.91,1
43,3947,0,1,0,22,0,12,963.62,1
43,2919,5,1,0,11,0,12,55.36,1
43,1845,4,0,0,11,0,12,751.48,1
43,2895,1,1,0,41,0,19,311.24,1
43,3083,0,1,0,41,0,19,211.11,1
43,3740,5,0,0,6,0,6,261.71,1
43,3982,2,0,0,6,0,6,855.66,1
43,3550,3,1,0,6,0,6,5.85,1
43,2522,3,0,0,6,0,6,788.44,1
43,3757,0,1,0,11,0,12,568.49,1
43,2227,1,1,0,11,0,12,213.91,1
43,694,1,1,0,6,0,6,179.03,1
43,3083,0,1,0,6,0,6,11.3,1
43,979,2,1,0,3,0,7,906.3,1
43,3572,1,1,0,3,0,7,360.74,1
43,3817,3,0,0,22,0,12,701.03,1
43,2392,0,0,0,22,0,12,471.85,1
43,736,0,1,0,20,0,13,496.86,1
43,211,2,1,0,20,0,13,79.19,1
43,3548,0,1,0,19,0,9,914.33,1
43,3388,2,1,0,19,0,9,510.73,1
43,3357,2,1,0,20,0,13,123.33,1
43,3386,1,1,0,20,0,13,565.94,1
43,3659,0,0,0,3,0,7,248.04,1
43,1008,1,1,0,3,0,7,197.95,1
43,3320,1,0,0,22,0,12,190.59,1
43,2773,1,0,0,22,0,12,147.26,1
44,3365,4,1,0,22,0,12,571.85,1
44,2974,0,1,0,22,0,12,78.91,1
44,2436,4,1,0,6,0,6,263.92,1
44,2345,0,0,0,6,0,6,137.19,1
44,694,1,1,0,13,0,14,35.45,1
44,2799,0,1,0,13,0,14,142.26,1
44,3454,1,0,0,13,0,14,171.02,1
44,2463,1,0,0,13,0,14,255.4,1
44,3600,1,1,0,6,0,6,87.27,1
44,3572,1,1,0,6,0,6,1167.2,1
44,3774,5,0,0,22,0,12,469.24,1
44,681,3,1,0,22,0,12,324.16,1
44,2973,5,0,0,22,0,12,134.41,1
44,3027,0,0,0,22,0,12,329.27,1
44,3971,1,1,0,10,0,11,304.08,1
44,3590,1,0,0,10,0,11,202.54,1
44,968,2,1,0,22,0,12,189.81,1
44,3904,2,1,0,22,0,12,154.36,1
44,3871,2,0,0,3,0,7,313.02,1
44,3886,1,1,0,3,0,7,151.92,1
44,2438,1,0,0,25,0,15,135.56,1
44,1196,5,1,0,25,0,15,189.95,1
44,3576,2,1,0,16,0,16,373.51,1
44,2060,7,0,0,16,0,16,1083.14,1
44,136,0,1,0,3,0,7,414.43,1
44,2679,2,0,0,3,0,7,39.54,1
44,702,4,1,0,30,0,16,666.65,1
44,3971,1,1,0,30,0,16,115.03,1
44,3971,1,1,0,13,0,14,225.31,1
44,3388,2,1,0,13,0,14,1.45,1
44,3111,1,0,0,22,0,12,304.89,1
44,3442,2,1,0,22,0,12,546.4,1
44,690,4,0,0,11,0,12,244.19,1
44,2450,1,1,0,11,0,12,307.22,1
44,3572,1,1,0,22,0,12,288.04,1
44,3239,1,1,0,22,0,12,696.33,1
44,3388,2,1,0,20,0,13,178.11,1
44,3268,4,1,0,20,0,13,304.56,1
44,2946,0,1,0,22,0,12,646.83,1
44,3869,2,1,0,22,0,12,637.31,1
45,2847,3,0,0,9,0,10,43.97,1
45,3466,2,0,0,9,0,10,114.98,1
45,433,2,1,0,6,0,6,524.19,1
45,3270,1,0,0,6,0,6,427.7,1
45,4052,2,0,0,35,0,18,5749.28,1
45,3971,1,1,0,35,0,18,2667.58,1
45,3746,3,1,0,30,0,16,417.81,1
45,1715,1,0,0,30,0,16,421.39,1
45,3539,1,0,0,20,0,13,116.11,1
45,1379,1,1,0,20,0,13,295.69,1
45,3057,1,1,0,11,0,12,529.13,1
45,4027,3,1,0,11,0,12,11.77,1
45,3109,2,1,0,22,0,12,1000.42,1
45,337,4,1,0,22,0,12,668.12,1
45,3523,1,1,0,22,0,12,400.7,1
45,2227,1,1,0,22,0,12,113.83,1
45,3655,7,1,0,22,0,12,184.8,1
45,2795,0,0,0,22,0,12,853.54,1
45,3131,1,1,0,12,0,13,349.47,1
45,2111,1,0,0,12,0,13,143.16,1
45,2895,1,1,0,20,0,13,74.76,1
45,3550,3,1,0,20,0,13,298.55,1
45,1184,0,0,0,35,0,18,861.78,1
45,3971,1,1,0,35,0,18,2331.43,1
45,3550,3,1,0,22,0,12,33.75,1
45,2423,1,1,0,22,0,12,508.02,1
45,2067,1,0,0,30,0,16,237.15,1
45,3550,3,1,0,30,0,16,903.0,1
45,2964,2,1,0,6,0,6,34.9,1
45,3629,1,0,0,6,0,6,845.7,1
45,3572,1,1,0,6,0,6,5.52,1
45,3971,1,1,0,6,0,6,1008.02,1
45,3965,2,0,0,17,0,9,329.29,1
45,604,1,1,0,17,0,9,390.93,1
45,3521,3,1,0,38,0,19,364.94,1
45,3335,2,0,0,38,0,19,503.72,1
45,3523,1,1,0,41,0,19,297.26,1
45,2896,2,1,0,41,0,19,394.68,1
45,3809,2,1,0,11,0,12,856.15,1
45,605,3,1,0,11,0,12,276.28,1
46,3251,1,0,0,10,0,11,16.96,1
46,1698,5,0,0,10,0,11,205.57,1
46,3809,2,1,0,16,0,16,1108.43,1
46,2392,0,0,0,16,0,16,887.06,1
46,605,3,1,0,26,0,12,67.15,1
46,3820,4,0,0,26,0,12,55.74,1
46,2588,2,0,0,6,0,6,163.54,1
46,2880,4,0,0,6,0,6,74.19,1
46,3546,2,0,0,6,0,6,384.78,1
46,2587,0,0,0,6,0,6,219.51,1
46,1616,2,1,0,22,0,12,106.19,1
46,3938,1,1,0,22,0,12,745.27,1
46,3550,3,1,0,18,0,9,195.42,1
46,4048,2,1,0,18,0,9,105.25,1
46,2557,0,0,0,6,0,6,329.22,1
46,3809,2,1,0,6,0,6,755.53,1
46,2973,5,0,0,27,0,12,620.22,1
46,1668,2,1,0,27,0,12,208.06,1
46,604,1,1,0,9,0,10,308.41,1
46,1142,2,0,0,9,0,10,221.39,1
46,1890,1,0,0,9,0,10,42.01,1
46,3388,2,1,0,9,0,10,22.58,1
46,1572,1,1,0,17,0,9,191.41,1
46,4018,0,1,0,17,0,9,86.04,1
46,3734,0,1,0,6,0,6,337.3,1
46,3548,0,1,0,6,0,6,925.48,1
46,2170,1,0,0,26,0,12,509.66,1
46,3240,1,0,0,26,0,12,289.84,1
46,2587,0,0,0,6,0,6,59.47,1
46,2855,2,1,0,6,0,6,331.55,1
46,246,5,0,0,22,0,12,587.85,1
46,3971,1,1,0,22,0,12,518.69,1
46,3971,1,1,0,22,0,12,44.0,1
46,2679,2,0,0,22,0,12,532.27,1
46,2700,4,0,0,6,0,6,24.08,1
46,886,1,0,0,6,0,6,213.03,1
46,3472,0,1,0,15,0,13,443.86,1
46,694,1,1,0,15,0,13,303.4,1
46,694,1,1,0,6,0,6,242.3,1
46,4024,4,1,0,6,0,6,9.34,1
47,1190,3,0,0,6,0,6,723.24,1
47,2954,1,1,0,6,0,6,254.23,1
47,3827,2,0,0,35,0,18,2855.07,1
47,3550,3,1,0,35,0,18,561.06,1
47,3548,0,1,0,6,0,6,1087.58,1
47,2830,0,0,0,6,0,6,955.37,1
47,2750,7,1,0,20,0,13,340.72,1
47,3686,1,0,0,20,0,13,313.52,1
47,3572,1,1,0,6,0,6,451.19,1
47,3548,0,1,0,6,0,6,143.99,1
47,3282,3,0,0,6,0,6,197.01,1
47,2080,1,1,0,6,0,6,24.63,1
47,2392,0,0,0,6,0,6,279.71,1
47,2571,0,0,0,6,0,6,682.0,1
47,3550,3,1,0,11,0,12,247.22,1
47,3746,3,1,0,11,0,12,791.45,1
47,910,2,0,0,6,0,6,464.07,1
47,910,2,0,0,6,0,6,17.1,1
47,3550,3,1,0,15,0,13,152.03,1
47,3735,1,1,0,15,0,13,26.81,1
47,2880,4,0,0,22,0,12,540.69,1
47,2855,2,1,0,22,0,12,264.0,1
47,3181,0,1,0,17,0,9,389.05,1
47,1453,1,1,0,17,0,9,25.03,1
47,2860,0,1,0,19,0,9,393.26,1
47,3523,1,1,0,19,0,9,415.01,1
47,3900,2,1,0,3,0,7,193.92,1
47,3809,2,1,0,3,0,7,254.75,1
47,3947,0,1,0,13,0,14,356.34,1
47,3445,5,1,0,13,0,14,160.61,1
47,3572,1,1,0,22,0,12,175.02,1
47,3572,1,1,0,22,0,12,312.03,1
47,3947,0,1,0,21,0,13,120.18,1
47,3550,3,1,0,21,0,13,309.27,1
47,2623,4,1,0,22,0,12,116.76,1
47,3388,2,1,0,22,0,12,97.16,1
47,3523,1,1,0,6,0,6,385.95,1
47,3243,1,1,0,6,0,6,1129.53,1
47,3550,3,1,0,22,0,12,156.19,1
47,3139,2,0,0,22,0,12,467.51,1
48,3946,3,0,0,27,0,12,668.46,1
48,3947,0,1,0,27,0,12,529.62,1
48,3947,0,1,0,22,0,12,338.8,1
48,3388,2,1,0,22,0,12,354.32,1
48,3806,4,1,0,2,0,6,208.02,1
48,3971,1,1,0,2,0,6,511.38,1
48,4062,1,0,0,17,0,9,105.65,1
48,1697,1,0,0,17,0,9,210.08,1
48,2434,0,1,0,12,0,13,141.26,1
48,4064,1,0,0,12,0,13,11.09,1
48,3947,0,1,0,15,0,13,97.97,1
48,1668,2,1,0,15,0,13,457.77,1
48,1256,4,0,0,35,0,18,3491.53,1
48,3971,1,1,0,35,0,18,7665.56,1
48,604,1,1,0,25,0,15,61.93,1
48,2571,0,0,0,25,0,15,59.19,1
48,3947,0,1,0,22,0,12,714.26,1
48,3523,1,1,0,22,0,12,625.21,1
48,3548,0,1,0,22,0,12,372.44,1
48,3523,1,1,0,22,0,12,158.36,1
48,433,2,1,0,22,0,12,133.82,1
48,3523,1,1,0,22,0,12,61.32,1
48,604,1,1,0,35,0,18,4471.7,1
48,2867,1,0,0,35,0,18,2610.66,1
48,3920,2,1,0,11,0,12,54.57,1
48,2750,7,1,0,11,0,12,704.96,1
48,282,2,0,0,30,0,16,340.26,1
48,276,0,0,0,30,0,16,756.07,1
48,3548,0,1,0,18,0,9,665.26,1
48,3572,1,1,0,18,0,9,939.87,1
48,1196,5,1,0,27,0,12,266.26,1
48,3143,4,0,0,27,0,12,703.85,1
48,3221,2,0,0,27,0,12,151.53,1
48,2910,2,1,0,27,0,12,418.66,1
48,3472,0,1,0,13,0,14,255.93,1
48,2749,0,1,0,13,0,14,33.44,1
48,2855,2,1,0,18,0,9,715.55,1
48,2868,1,1,0,18,0,9,1275.07,1
48,2423,1,1,0,6,0,6,150.22,1
48,2435,5,1,0,6,0,6,182.62,1
49,2371,2,1,0,35,0,18,3762.11,1
49,2287,0,0,0,35,0,18,803.39,1
49,2484,1,1,0,22,0,12,636.91,1
49,3095,2,1,0,22,0,12,107.7,1
49,2946,0,1,0,35,0,18,209.29,1
49,3971,1,1,0,35,0,18,996.38,1
49,3683,2,1,0,6,0,6,3.93,1
49,772,1,0,0,6,0,6,390.61,1
49,3886,1,1,0,35,0,18,4630.1,1
49,2855,2,1,0,35,0,18,4953.41,1
49,288,1,1,0,11,0,12,234.26,1
49,3392,2,1,0,11,0,12,125.06,1
49,1890,1,0,0,41,0,19,179.15,1
49,3237,5,1,0,41,0,19,351.65,1
49,3928,1,0,0,16,0,16,222.22,1
49,3652,2,1,0,16,0,16,138.35,1
49,2964,2,1,0,18,0,9,593.22,1
49,3221,2,0,0,18,0,9,162.41,1
49,3546,2,0,0,19,0,9,217.67,1
49,3221,2,0,0,19,0,9,48.42,1
49,2192,0,1,0,19,0,9,392.1,1
49,1102,1,1,0,19,0,9,253.29,1
49,3693,3,1,0,35,0,18,4344.03,1
49,2392,0,0,0,35,0,18,2404.51,1
49,276,0,0,0,6,0,6,339.26,1
49,2392,0,0,0,6,0,6,81.15,1
49,3427,2,0,0,11,0,12,345.53,1
49,2995,1,0,0,11,0,12,383.89,1
49,3821,1,1,0,18,0,9,594.68,1
49,3550,3,1,0,18,0,9,267.13,1
49,88,2,0,0,17,0,9,840.03,1
49,2198,1,1,0,17,0,9,64.02,1
49,719,0,1,0,10,0,11,304.91,1
49,1379,1,1,0,10,0,11,109.25,1
49,2855,2,1,0,6,0,6,823.2,1
49,3971,1,1,0,6,0,6,584.12,1
49,1196,5,1,0,6,0,6,577.91,1
49,3570,0,1,0,6,0,6,49.48,1
49,3693,3,1,0,17,0,9,1156.66,1
49,2111,1,0,0,17,0,9,450.18,1
50,2242,2,0,0,6,0,6,287.25,1
50,3548,0,1,0,6,0,6,395.67,1
50,3526,1,0,0,6,0,6,287.25,1
50,694,1,1,0,6,0,6,225.67,1
50,755,0,1,0,26,0,12,263.66,1
50,3539,1,0,0,26,0,12,431.21,1
50,1982,2,0,0,3,0,7,257.44,1
50,3445,5,1,0,3,0,7,392.63,1
50,1322,1,1,0,6,0,6,8.52,1
50,3809,2,1,0,6,0,6,360.34,1
50,3655,7,1,0,15,0,13,489.86,1
50,2799,0,1,0,15,0,13,160.69,1
50,2855,2,1,0,18,0,9,707.85,1
50,3874,1,1,0,18,0,9,631.82,1
50,3971,1,1,0,12,0,13,40.36,1
50,3971,1,1,0,12,0,13,60.43,1
50,3236,5,0,0,16,0,16,201.02,1
50,3572,1,1,0,16,0,16,499.19,1
50,2867,1,0,0,16,0,16,316.53,1
50,3947,0,1,0,16,0,16,370.36,1
50,2392,0,0,0,22,0,12,520.77,1
50,3548,0,1,0,22,0,12,330.49,1
50,3971,1,1,0,18,0,9,196.38,1
50,2534,1,1,0,18,0,9,541.33,1
50,2863,4,1,0,6,0,6,803.34,1
50,3971,1,1,0,6,0,6,462.6,1
50,605,3,1,0,22,0,12,83.79,1
50,605,3,1,0,22,0,12,546.04,1
50,4070,2,0,0,22,0,12,466.92,1
50,3548,0,1,0,22,0,12,126.51,1
50,2474,4,0,0,22,0,12,179.94,1
50,2371,2,1,0,22,0,12,569.97,1
50,3874,1,1,0,16,0,16,625.24,1
50,3083,0,1,0,16,0,16,228.56,1
50,3740,5,0,0,22,0,12,251.67,1
50,3696,3,1,0,22,0,12,626.3,1
50,2580,4,1,0,3,0,7,257.73,1
50,617,2,0,0,3,0,7,331.04,1
50,1379,1,1,0,35,0,18,1262.35,1
50,2423,1,1,0,35,0,18,6649.49,1
51,2974,0,1,0,15,0,13,172.79,1
51,3903,2,1,0,15,0,13,542.58,1
51,3903,2,1,0,6,0,6,510.36,1
51,3659,0,0,0,6,0,6,73.8,1
51,3548,0,1,0,11,0,12,204.6,1
51,3343,0,0,0,11,0,12,72.52,1
51,1102,1,1,0,6,0,6,99.52,1
51,3572,1,1,0,6,0,6,172.86,1
51,3459,5,1,0,17,0,9,644.31,1
51,2318,1,0,0,17,0,9,705.97,1
51,3448,0,0,0,20,0,13,25.7,1
51,3995,0,0,0,20,0,13,247.14,1
51,2587,0,0,0,38,0,19,183.0,1
51,3724,4,1,0,38,0,19,152.24,1
51,3758,0,0,0,27,0,12,499.07,1
51,3975,4,0,0,27,0,12,291.62,1
51,3985,4,1,0,22,0,12,71.73,1
51,2880,4,0,0,22,0,12,59.43,1
51,3830,4,1,0,38,0,19,172.86,1
51,2678,2,0,0,38,0,19,232.13,1
51,3809,2,1,0,12,0,13,644.44,1
51,605,3,1,0,12,0,13,0.65,1
51,2867,1,0,0,35,0,18,2410.7,1
51,353,5,1,0,35,0,18,1571.14,1
51,3548,0,1,0,31,0,9,619.07,1
51,2700,4,0,0,31,0,9,251.27,1
51,755,0,1,0,44,0,13,353.37,1
51,2587,0,0,0,44,0,13,411.14,1
51,2178,2,1,0,16,0,16,67.77,1
51,3971,1,1,0,16,0,16,654.53,1
51,825,2,1,0,20,0,13,51.08,1
51,3947,0,1,0,20,0,13,110.87,1
51,3210,3,1,0,38,0,19,274.26,1
51,3143,4,0,0,38,0,19,87.35,1
51,1655,1,1,0,30,0,16,202.17,1
51,704,0,1,0,30,0,16,228.86,1
51,3971,1,1,0,6,0,6,1025.4,1
51,3037,0,0,0,6,0,6,211.12,1
51,466,1,1,0,13,0,14,289.73,1
51,3548,0,1,0,13,0,14,161.38,1
52,3416,0,0,0,3,0,7,126.54,1
52,726,2,0,0,3,0,7,359.0,1
52,3340,0,1,0,20,0,13,102.38,1
52,3809,2,1,0,20,0,13,316.43,1
52,2964,2,1,0,27,0,12,415.31,1
52,3980,1,1,0,27,0,12,655.06,1
52,662,2,0,0,6,0,6,369.23,1
52,4076,1,0,0,6,0,6,551.95,1
52,3114,1,1,0,26,0,12,533.17,1
52,2855,2,1,0,26,0,12,93.8,1
52,1196,5,1,0,18,0,9,362.43,1
52,3938,1,1,0,18,0,9,9.56,1
52,3329,1,1,0,22,0,12,354.14,1
52,1868,1,1,0,22,0,12,598.25,1
52,2862,1,0,0,10,0,11,569.19,1
52,3572,1,1,0,10,0,11,373.54,1
52,604,1,1,0,20,0,13,117.59,1
52,702,4,1,0,20,0,13,166.3,1
52,3550,3,1,0,13,0,14,84.01,1
52,3550,3,1,0,13,0,14,36.32,1
52,1965,0,0,0,30,0,16,1003.97,1
52,3629,1,0,0,30,0,16,223.13,1
52,3691,1,1,0,6,0,6,1057.09,1
52,3758,0,0,0,6,0,6,97.91,1
52,3290,4,0,0,22,0,12,485.28,1
52,604,1,1,0,22,0,12,244.46,1
52,3523,1,1,0,25,0,15,112.41,1
52,3734,0,1,0,25,0,15,181.55,1
52,1884,2,0,0,9,0,10,120.54,1
52,858,1,0,0,9,0,10,228.21,1
52,3335,2,0,0,19,0,9,523.67,1
52,2586,1,1,0,19,0,9,570.68,1
52,3927,0,1,0,26,0,12,800.18,1
52,3904,2,1,0,26,0,12,685.68,1
52,3572,1,1,0,17,0,9,518.76,1
52,3886,1,1,0,17,0,9,473.26,1
52,3696,3,1,0,22,0,12,783.12,1
52,3146,1,0,0,22,0,12,292.81,1
52,3481,1,1,0,38,0,19,274.2,1
52,2558,3,1,0,38,0,19,227.34,1
53,436,5,1,0,35,0,18,588.31,1
53,838,0,1,0,35,0,18,3680.16,1
53,3904,2,1,0,22,0,12,391.91,1
53,3490,2,1,0,22,0,12,229.38,1
53,2949,2,0,0,12,0,13,438.27,1
53,2880,4,0,0,12,0,13,120.03,1
53,2392,0,0,0,22,0,12,291.57,1
53,3546,2,0,0,22,0,12,378.63,1
53,2827,2,1,0,6,0,6,395.71,1
53,3388,2,1,0,6,0,6,495.43,1
53,3388,2,1,0,22,0,12,110.52,1
53,884,1,1,0,22,0,12,600.34,1
53,736,0,1,0,35,0,18,3597.32,1
53,3682,1,0,0,35,0,18,4038.22,1
53,3083,0,1,0,22,0,12,287.94,1
53,2855,2,1,0,22,0,12,156.5,1
53,606,1,0,0,10,0,11,412.86,1
53,3550,3,1,0,10,0,11,237.48,1
53,694,1,1,0,6,0,6,270.72,1
53,3415,1,1,0,6,0,6,341.64,1
53,3416,0,0,0,6,0,6,556.99,1
53,466,1,1,0,6,0,6,39.06,1
53,605,3,1,0,6,0,6,471.98,1
53,3572,1,1,0,6,0,6,308.34,1
53,3887,3,1,0,6,0,6,904.07,1
53,3221,2,0,0,6,0,6,307.24,1
53,2846,5,0,0,6,0,6,175.45,1
53,1803,0,1,0,6,0,6,365.63,1
53,3550,3,1,0,35,0,18,23.36,1
53,3210,3,1,0,35,0,18,735.39,1
53,3832,1,1,0,35,0,18,1299.99,1
53,1915,0,1,0,35,0,18,5856.7,1
53,3625,0,0,0,16,0,16,1102.37,1
53,413,5,0,0,16,0,16,488.53,1
53,4079,1,1,0,22,0,12,138.44,1
53,3038,2,0,0,22,0,12,624.97,1
53,3354,1,0,0,22,0,12,11.55,1
53,1090,2,0,0,22,0,12,235.84,1
53,2474,4,0,0,41,0,19,368.26,1
53,2599,2,1,0,41,0,19,274.99,1
54,3233,1,0,0,22,0,12,360.47,1
54,2805,4,1,0,22,0,12,68.6,1
54,3572,1,1,0,13,0,14,45.8,1
54,726,2,0,0,13,0,14,146.83,1
54,3572,1,1,0,6,0,6,63.63,1
54,2366,1,0,0,6,0,6,141.59,1
54,702,4,1,0,11,0,12,417.31,1
54,3548,0,1,0,11,0,12,274.36,1
54,3550,3,1,0,22,0,12,537.47,1
54,772,1,0,0,22,0,12,371.12,1
54,1687,0,0,0,38,0,19,254.47,1
54,329,2,1,0,38,0,19,192.92,1
54,3550,3,1,0,15,0,13,503.26,1
54,2587,0,0,0,15,0,13,220.53,1
54,1597,2,0,0,6,0,6,452.56,1
54,3388,2,1,0,6,0,6,148.02,1
54,3572,1,1,0,6,0,6,732.18,1
54,2366,1,0,0,6,0,6,627.66,1
54,2619,2,1,0,6,0,6,390.21,1
54,3100,1,1,0,6,0,6,485.09,1
54,3829,0,0,0,22,0,12,215.55,1
54,3454,1,0,0,22,0,12,520.53,1
54,2946,0,1,0,6,0,6,127.19,1
54,2855,2,1,0,6,0,6,886.25,1
54,3725,1,0,0,6,0,6,36.5,1
54,3402,0,0,0,6,0,6,1289.13,1
54,3971,1,1,0,6,0,6,388.53,1
54,430,2,0,0,6,0,6,547.77,1
54,1116,5,1,0,11,0,12,232.89,1
54,2476,1,0,0,11,0,12,571.69,1
54,3971,1,1,0,35,0,18,1807.68,1
54,3280,0,1,0,35,0,18,1965.81,1
54,3762,1,1,0,6,0,6,107.77,1
54,3210,3,1,0,6,0,6,397.02,1
54,3758,0,0,0,6,0,6,695.5,1
54,2867,1,0,0,6,0,6,103.28,1
54,2620,1,1,0,20,0,13,212.98,1
54,2768,2,1,0,20,0,13,372.46,1
54,2102,4,1,0,6,0,6,275.18,1
54,3832,1,1,0,6,0,6,510.94,1
55,2764,5,1,0,6,0,6,285.4,1
55,2587,0,0,0,6,0,6,245.24,1
55,3146,1,0,0,6,0,6,151.0,1
55,3550,3,1,0,6,0,6,468.62,1
55,3176,1,0,0,22,0,12,58.12,1
55,3605,0,0,0,22,0,12,115.16,1
55,1146,1,1,0,16,0,16,331.7,1
55,4080,0,1,0,16,0,16,548.94,1
55,3202,1,1,0,22,0,12,432.62,1
55,2093,3,0,0,22,0,12,305.45,1
55,2451,5,1,0,22,0,12,648.12,1
55,3228,1,0,0,22,0,12,699.09,1
55,2599,2,1,0,17,0,9,565.11,1
55,3938,1,1,0,17,0,9,16.58,1
55,3523,1,1,0,12,0,13,173.01,1
55,3616,1,1,0,12,0,13,198.98,1
55,3813,3,1,0,38,0,19,373.12,1
55,2366,1,0,0,38,0,19,304.76,1
55,2940,0,1,0,17,0,9,970.77,1
55,3971,1,1,0,17,0,9,779.47,1
55,2227,1,1,0,22,0,12,127.75,1
55,3971,1,1,0,22,0,12,357.62,1
55,3758,0,0,0,22,0,12,587.66,1
55,3771,0,0,0,22,0,12,219.59,1
55,522,1,0,0,6,0,6,268.4,1
55,2699,1,1,0,6,0,6,5.71,1
